Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International transport,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Statistical differences,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe
1958,0.004,1.8108,0.0146,0.0635,5.5403,,0.0072,,,4.0E-4,0.538,,,4.4989,0.9448,0.342,,0.0022,0.0157,,0.0018,,1.0675,5.0E-4,0.0015,0.0018,,0.0111,,,,0.4756,,0.0039,0.1903,0.0,,0.0024,0.0034,2.2175,2.0E-4,1.0E-4,,,0.1516,6.395,,0.1702,,,,0.0054,0.0061,,0.2191,,0.0093,,1.4908,0.0356,0.3262,6.0E-4,1.0E-4,0.013,28.0055,0.0161,0.1666,0.0073,6.0E-4,,,0.0039,9.0726,0.0014,0.0045,0.0021,0.1292,3.2403,2.0E-4,6.0E-4,,3.0E-4,,9.2079,0.0166,7.0E-4,0.0907,0.0028,2.0E-4,0.0013,0.0137,0.002,1.0E-4,0.0056,0.0033,0.0071,0.0289,0.4777,0.0133,1.2625,0.2703,0.0,0.3071,0.0812,0.109,0.0674,1.0669,0.0165,2.2059,0.0064,,0.0254,,0.0449,,,9.0E-4,,0.0241,,0.002,0.0043,,,0.1228,4.0E-4,,0.0045,,0.0394,,,0.004,,0.0017,,0.0025,0.6575,,0.8437,,0.0138,,,0.0398,0.0221,0.0293,,,7.0E-4,0.8118,0.009,0.1239,0.0073,3.0E-4,0.0453,,0.1903,0.1362,,,2.0E-4,,0.0113,0.0018,0.0029,0.0898,0.0921,2.1515,0.092,0.0021,8.0E-4,0.6062,,,,,1.0E-4,5.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0409,0.0043,,,0.0025,0.028,,,,1.0E-4,0.001,1.1717,0.1097,,0.6804,0.0237,0.0,0.0157,0.0039,0.0,0.5122,0.1983,0.0264,0.1165,,,0.0367,,6.0E-4,1.0E-4,0.0423,0.0176,0.1953,,,,0.0036,,,6.7669,33.3629,0.0484,,,0.6629,,,0.02,,
1959,0.0043,1.6447,0.0161,0.0629,5.3412,,0.0069,,,3.0E-4,0.5445,0.0266,0.008,6.7247,0.9312,0.3105,0.2572,0.0029,0.0146,0.0205,0.0017,0.3998,0.9824,4.0E-4,0.0011,0.0015,,0.0106,0.006,0.0536,,0.434,,0.0036,0.2183,1.0E-4,4.0E-4,0.0024,0.0031,2.0523,2.0E-4,1.0E-4,0.0011,7.0E-4,0.1413,8.0113,,0.179,1.0E-4,0.0021,,0.0043,0.0061,0.0584,0.1743,0.1159,0.0092,1.0332,1.3637,0.03,0.2896,4.0E-4,1.0E-4,0.0124,27.5286,0.0144,0.1414,0.0067,5.0E-4,,0.1092,0.0037,13.4894,0.0011,0.0011,0.0022,0.1508,2.9178,2.0E-4,3.0E-4,2.0E-4,2.0E-4,0.0701,8.4091,0.0147,5.0E-4,0.0903,0.0026,2.0E-4,0.0016,0.0138,0.0018,2.0E-4,0.0062,0.0028,0.0065,0.0301,0.4661,0.0138,1.2217,0.2655,2.3736,0.2844,0.0814,0.137,0.0623,1.0466,0.0205,2.1428,0.0073,1.1985,0.0246,,0.0423,0.0,,9.0E-4,0.0647,0.0272,,0.0016,0.0048,,0.1013,0.1159,4.0E-4,0.0384,0.0042,0.0051,0.0292,,5.0E-4,0.0043,,0.0018,4.0E-4,0.0025,0.6484,,0.7873,0.0,0.015,0.0068,,0.0375,0.02,0.0309,,,7.0E-4,0.7467,0.0066,0.1148,0.0053,2.0E-4,0.0397,,0.221,0.1314,,0.1104,2.0E-4,,0.011,0.0018,0.0034,0.0803,0.0804,2.1099,0.0888,0.002,8.0E-4,0.5634,9.5091,8.0E-4,,,1.0E-4,4.0E-4,1.0E-4,2.0E-4,1.0E-4,0.0206,0.0043,0.1546,,0.0026,0.02,0.0135,0.3303,0.0444,1.0E-4,0.001,1.051,0.1248,0.0013,0.5794,0.0229,1.4728,0.0152,0.0041,0.0,0.4715,0.1846,0.0248,0.1223,0.0335,,0.0369,,6.0E-4,1.0E-4,0.0344,0.0177,0.1913,0.1511,,,0.0046,2.8834,1.0E-4,6.0807,31.4045,0.0488,0.5113,,0.7248,,,0.03,0.05,0.07
1960,0.0044,1.6637,0.0215,0.0654,5.2183,,0.0058,,,4.0E-4,0.5182,0.0265,0.0066,7.1012,0.9364,0.3271,0.2558,0.0044,0.0061,0.0235,0.0018,0.3976,0.966,5.0E-4,0.0017,0.0017,,0.0107,0.0049,0.0559,,0.4979,,0.0035,0.2367,5.0E-4,4.0E-4,0.0025,0.0029,2.0479,2.0E-4,1.0E-4,9.0E-4,6.0E-4,0.1432,8.2777,,0.1742,1.0E-4,0.0024,,0.0052,0.0049,0.061,0.1454,0.0952,0.0094,1.0526,1.3893,0.0246,0.3161,4.0E-4,1.0E-4,0.0111,28.1088,0.0187,0.1704,0.0066,2.0E-4,,0.1086,0.0037,13.4641,6.0E-4,0.0021,0.0021,0.1603,2.8836,2.0E-4,4.0E-4,0.0014,2.0E-4,0.0698,8.6506,0.0155,5.0E-4,0.0998,0.0024,2.0E-4,0.0017,0.0143,0.0044,2.0E-4,0.007,0.003,0.0065,0.0314,0.4817,0.0129,1.2813,0.2272,2.5316,0.397,0.0877,0.1187,0.0686,1.1604,0.0156,2.4706,0.0079,1.192,0.0258,,0.0829,0.0,,9.0E-4,0.0643,0.0274,,0.0018,0.0074,,0.1007,0.1223,5.0E-4,0.04,0.0042,0.0047,0.0379,,0.0013,0.0036,,0.0018,4.0E-4,0.0019,0.67,,0.9593,0.0,0.0137,0.0071,,0.0386,0.02,0.0288,,,9.0E-4,0.7804,0.0091,0.1225,0.0056,3.0E-4,0.0362,,0.2528,0.1391,,0.1267,2.0E-4,,0.0106,0.0019,0.0032,0.0868,0.0885,2.1208,0.0873,0.0019,8.0E-4,0.5674,9.4573,7.0E-4,,,2.0E-4,4.0E-4,1.0E-4,2.0E-4,1.0E-4,0.0284,0.0088,0.1613,,0.0076,0.0148,0.0111,0.3366,0.0463,1.0E-4,9.0E-4,1.0397,0.1333,0.0012,0.5193,0.024,0.7066,0.0144,0.0046,4.0E-4,0.5225,0.2072,0.0342,0.1262,0.0333,,0.0394,,7.0E-4,1.0E-4,0.0274,0.0183,0.1785,0.1502,,,0.0045,2.8672,1.0E-4,6.206,30.6871,0.0458,0.5085,,0.6059,,,0.04,0.05,0.06
1961,0.0052,1.7138,0.0241,0.0641,5.2828,,0.0048,,,5.0E-4,0.5409,0.0272,0.0068,7.8436,0.9575,0.3367,0.2627,0.0058,0.0187,0.0242,0.0021,0.4083,0.9807,4.0E-4,0.0014,0.0019,,0.011,0.0051,0.0584,,0.5199,,0.0032,0.2745,0.001,5.0E-4,0.003,0.003,2.0525,2.0E-4,1.0E-4,9.0E-4,5.0E-4,0.153,5.8289,,0.1925,1.0E-4,0.0028,,0.0052,0.0059,0.0636,0.1287,0.0989,0.0091,1.1374,1.5013,0.0249,0.3354,5.0E-4,1.0E-4,0.0109,28.9819,0.0174,0.1806,0.0062,2.0E-4,,0.1115,0.0036,13.8303,0.0012,0.0016,0.0018,0.1579,2.9768,2.0E-4,6.0E-4,0.0017,2.0E-4,0.0716,8.8337,0.0142,5.0E-4,0.1038,0.0031,2.0E-4,0.0019,0.0149,0.0065,3.0E-4,0.0078,0.0031,0.0078,0.0357,0.5177,0.0115,1.3795,0.2751,2.785,0.3862,0.0921,0.1307,0.0747,1.3158,0.0225,2.9918,0.0103,1.2238,0.0254,1.0E-4,0.1055,0.0,,0.0012,0.0661,0.0283,,0.0017,0.0126,,0.1034,0.1225,7.0E-4,0.0418,0.0038,0.0039,0.0423,,0.0012,0.0031,,0.0018,5.0E-4,0.002,0.6902,,0.9996,0.0,0.0147,0.0074,,0.0399,0.0278,0.0274,,,9.0E-4,0.8021,0.0094,0.1244,0.0059,6.0E-4,0.0435,,0.2796,0.1411,,0.1307,5.0E-4,,0.0117,0.0021,0.0038,0.0913,0.0922,2.1925,0.096,0.0017,9.0E-4,0.5895,9.7103,0.001,,,2.0E-4,5.0E-4,1.0E-4,2.0E-4,1.0E-4,0.0378,0.0086,0.1683,,0.0031,0.0221,0.0115,0.3637,0.0484,2.0E-4,9.0E-4,1.0804,0.1529,0.0012,0.5671,0.0247,0.9123,0.0147,0.0045,0.0,0.5163,0.2154,0.0324,0.1325,0.0342,,0.0438,,0.001,1.0E-4,0.0486,0.0187,0.1835,0.1542,,,0.0043,2.9435,1.0E-4,6.2273,30.4416,0.0436,0.5221,,0.5489,,,0.03,0.04,0.05
1962,0.007,1.6907,0.025,0.0575,5.3997,,0.012,,,0.001,0.5452,0.0274,0.0072,7.9219,0.9638,0.3442,0.2649,0.0074,0.0162,0.0256,0.0026,0.4117,0.9963,7.0E-4,0.0014,0.0016,,0.0112,0.0054,0.0575,,0.5451,0.0,0.0038,0.3121,9.0E-4,4.0E-4,0.0031,0.0029,2.1039,2.0E-4,1.0E-4,7.0E-4,9.0E-4,0.1698,4.4657,,0.1974,1.0E-4,0.0024,,0.0056,0.006,0.0627,0.1439,0.1044,0.0092,1.1645,1.5371,0.0221,0.375,5.0E-4,1.0E-4,0.0126,29.4587,0.0159,0.1888,0.0066,2.0E-4,,0.1125,0.004,13.9694,0.0012,5.0E-4,0.0023,0.1707,3.0378,2.0E-4,5.0E-4,9.0E-4,3.0E-4,0.0722,8.9783,0.0146,6.0E-4,0.1032,0.0027,3.0E-4,0.0019,0.014,0.0067,4.0E-4,0.0069,0.0031,0.0071,0.0374,0.5134,0.0122,1.4581,0.2335,2.771,0.3804,0.0917,0.1332,0.0806,1.4866,0.0215,2.9768,0.0106,1.234,0.0267,1.0E-4,0.1451,0.0,,0.0013,0.0666,0.029,,0.0026,0.0107,,0.1043,0.1173,0.001,0.0412,0.004,0.0037,0.0414,,0.0014,0.0034,,0.0018,6.0E-4,0.0026,0.6479,,1.1109,0.0,0.02,0.0073,0.0,0.0313,0.0202,0.0293,,,9.0E-4,0.8465,0.0057,0.1138,0.0067,7.0E-4,0.0424,,0.3119,0.1429,,0.1379,5.0E-4,,0.0121,0.002,0.004,0.1012,0.1051,2.2017,0.0944,0.0019,9.0E-4,0.6486,9.7916,9.0E-4,,,2.0E-4,3.0E-4,1.0E-4,2.0E-4,1.0E-4,0.0635,0.0083,0.166,,0.0033,0.0262,0.0121,0.3723,0.0477,1.0E-4,0.0011,1.0741,0.1755,0.0013,0.6096,0.026,1.4226,0.0151,0.005,,0.5212,0.2452,0.0325,0.144,0.0344,,0.0511,,9.0E-4,1.0E-4,0.0735,0.0182,0.2196,0.1555,,,0.0044,2.9676,2.0E-4,6.0268,30.3308,0.0407,0.5264,4.0E-4,0.5495,,,0.04,0.04,0.05
1963,0.0068,1.6989,0.0201,0.0522,5.1565,,0.0111,,,8.0E-4,0.4821,0.0279,0.0065,8.17,0.9725,0.356,0.2692,0.0068,0.0115,0.0279,0.0018,0.4185,1.0182,6.0E-4,0.0012,0.0014,,0.0117,0.0049,0.0607,,0.5352,0.0,0.0034,0.3312,8.0E-4,5.0E-4,0.0037,0.0029,2.0321,1.0E-4,1.0E-4,7.0E-4,9.0E-4,0.167,4.1961,,0.2046,1.0E-4,0.0023,,0.0058,0.006,0.0661,0.1255,0.0948,0.0095,1.1611,1.5326,0.0221,0.3918,6.0E-4,1.0E-4,0.012,29.8303,0.0173,0.2074,0.0108,2.0E-4,,0.1143,0.0041,14.2355,0.0012,5.0E-4,0.0023,0.1863,3.2202,2.0E-4,6.0E-4,7.0E-4,3.0E-4,0.0734,9.111,0.0166,5.0E-4,0.1179,0.0032,1.0E-4,0.002,0.0146,0.0067,5.0E-4,0.0059,0.0024,0.0068,0.0409,0.5417,0.0126,1.4844,0.2193,2.7472,0.398,0.0904,0.1296,0.079,1.5855,0.0231,3.1297,0.0117,1.2544,0.0275,2.0E-4,0.1639,0.0,,0.0014,0.0677,0.0291,,0.0034,0.0141,,0.106,0.1102,0.001,0.0434,0.0044,0.0033,0.0478,,0.0017,0.004,,0.002,8.0E-4,0.002,0.6387,,1.1908,0.0,0.0154,0.0077,0.0,0.0381,0.016,0.0254,,,0.001,0.8782,0.006,0.1177,0.0081,8.0E-4,0.0515,,0.3163,0.1442,,0.1503,5.0E-4,,0.0114,0.0025,0.004,0.0985,0.1105,2.2256,0.0965,0.0591,0.0011,0.6692,9.9537,8.0E-4,,,2.0E-4,4.0E-4,1.0E-4,2.0E-4,1.0E-4,0.0669,0.0083,0.175,1.0E-4,0.0036,0.0327,0.011,0.3713,0.0503,1.0E-4,0.001,1.0572,0.2031,0.0013,0.566,0.0244,1.2675,0.0162,0.0051,,0.5329,0.2801,0.0347,0.1456,0.035,,0.0536,,0.001,1.0E-4,0.0126,0.0187,0.2181,0.1581,,,0.0042,3.0166,2.0E-4,5.8135,30.0222,0.0416,0.5351,3.0E-4,0.541,,,0.03,0.03,0.05
1964,0.0076,1.7653,0.0184,0.0514,5.3555,,0.0111,,,8.0E-4,0.5075,0.0281,0.006,8.4022,0.9925,0.3546,0.2709,0.0099,0.0146,0.0271,0.0016,0.4211,0.944,8.0E-4,0.0013,0.0018,,0.0135,0.0045,0.065,,0.5166,1.0E-4,0.0031,0.3903,0.001,4.0E-4,0.0031,0.0031,2.1658,3.0E-4,1.0E-4,7.0E-4,9.0E-4,0.1596,3.972,,0.1977,1.0E-4,0.0024,,0.0061,0.0069,0.0709,0.1302,0.0872,0.0091,1.1434,1.5092,0.018,0.3933,8.0E-4,1.0E-4,0.0159,29.2747,0.0195,0.2324,0.0112,2.0E-4,,0.115,0.0037,14.3179,0.0011,1.0E-4,0.0039,0.2081,3.15,3.0E-4,6.0E-4,0.0017,3.0E-4,0.0739,8.8344,0.015,5.0E-4,0.1204,0.0029,2.0E-4,0.002,0.0161,0.0064,5.0E-4,0.0059,0.0027,0.0066,0.0385,0.5683,0.0119,1.3733,0.204,2.8452,0.4332,0.0826,0.1296,0.0833,1.6019,0.037,3.2718,0.0113,1.2623,0.0257,2.0E-4,0.2308,0.0,,0.0016,0.0681,0.0297,,0.0044,0.006,,0.1067,0.1121,0.0012,0.0466,0.0044,0.003,0.0585,,0.0016,0.0045,,0.0021,0.0011,0.0028,0.6764,,1.3198,0.0,0.0186,0.0083,1.0E-4,0.0402,0.0195,0.026,,3.0E-4,0.0014,0.8822,0.01,0.1194,0.0086,9.0E-4,0.0662,,0.3247,0.1474,1.0E-4,0.1462,5.0E-4,,0.0113,0.0024,0.0039,0.1117,0.1169,2.2142,0.1003,0.0572,0.0011,0.6567,10.0163,3.0E-4,,,2.0E-4,4.0E-4,2.0E-4,2.0E-4,1.0E-4,0.0642,0.0084,0.1876,1.0E-4,0.0028,0.0337,0.0101,0.3656,0.0539,2.0E-4,0.0012,1.0898,0.2023,0.0014,0.5864,0.0207,1.7203,0.0169,0.0055,1.0E-4,0.5503,0.2564,0.0398,0.1541,0.0352,,0.0681,,0.0012,1.0E-4,0.0346,0.0251,0.2398,0.1591,,,0.0045,3.0354,2.0E-4,5.5415,29.6532,0.0415,0.5385,6.0E-4,0.5155,,,0.03,0.03,0.04
1965,0.0088,1.8632,0.0189,0.0575,5.341,,0.0103,,,0.0013,0.5129,0.0285,0.0052,8.6952,1.054,0.3326,0.275,0.0115,0.0107,0.0272,0.0018,0.4273,0.9186,7.0E-4,0.0013,0.0016,,0.0132,0.0039,0.064,,0.4913,1.0E-4,0.0029,0.4035,9.0E-4,3.0E-4,0.0035,0.0027,2.197,2.0E-4,1.0E-4,8.0E-4,9.0E-4,0.1548,4.1398,,0.1994,1.0E-4,0.0021,,0.0074,0.0102,0.0698,0.1273,0.0748,0.01,1.0658,1.4068,0.0215,0.3863,0.0011,1.0E-4,0.0135,28.5121,0.0198,0.2408,0.0091,3.0E-4,,0.1167,0.0056,14.5191,0.0012,1.0E-4,0.003,0.2207,3.0709,3.0E-4,7.0E-4,0.0019,3.0E-4,0.075,8.3748,0.0149,4.0E-4,0.1483,0.003,2.0E-4,0.0018,0.0172,0.0061,6.0E-4,0.0094,0.0027,0.0065,0.0419,0.534,0.0122,1.4474,0.2151,2.8137,0.4685,0.1683,0.1196,0.1128,1.6529,0.0261,3.3705,0.0124,1.281,0.0215,1.0E-4,0.3087,0.0,,0.0016,0.0691,0.0289,,0.0049,0.0089,,0.1082,0.1063,0.0012,0.0458,0.0049,0.003,0.0565,,0.0017,0.0041,,0.0021,0.0014,0.0027,0.6556,,1.507,0.0,0.0171,0.0082,0.0,0.0371,0.0175,0.0238,,3.0E-4,0.0016,0.8757,0.0107,0.1194,0.0068,8.0E-4,0.1025,,0.3857,0.1429,2.0E-4,0.1468,6.0E-4,,0.0133,0.0027,0.0048,0.1042,0.1218,2.154,0.101,0.0548,0.0013,0.6858,10.1652,4.0E-4,,,2.0E-4,4.0E-4,1.0E-4,3.0E-4,1.0E-4,0.0368,0.0148,0.1847,1.0E-4,0.0025,0.022,0.0087,0.3408,0.053,2.0E-4,0.0012,1.1176,0.2178,0.0018,0.6194,0.0232,1.6114,0.0212,0.0069,7.0E-4,0.5456,0.2645,0.032,0.1556,0.0358,,0.0649,,0.0012,1.0E-4,0.0453,0.0215,0.2386,0.1615,,,0.0055,3.08,2.0E-4,5.4256,29.5495,0.0481,0.5465,4.0E-4,0.5296,,,0.03,0.03,0.05
1966,0.0091,1.8354,0.0212,0.0699,5.2887,,0.0129,,,0.0029,0.5236,0.0286,0.0046,8.8443,0.998,0.3255,0.2764,0.0091,0.0054,0.0264,0.0022,0.4296,0.8725,7.0E-4,9.0E-4,0.0017,,0.014,0.0035,0.0604,,0.5331,1.0E-4,0.0041,0.4044,9.0E-4,4.0E-4,0.0039,0.0029,2.1508,2.0E-4,2.0E-4,7.0E-4,7.0E-4,0.1558,4.3291,,0.1949,2.0E-4,0.0026,,0.0082,0.0103,0.0658,0.1259,0.0666,0.0103,1.0088,1.3316,0.0199,0.4157,0.0012,1.0E-4,0.0139,27.5979,0.0201,0.2203,0.0108,2.0E-4,,0.1173,0.0068,14.5929,0.0012,1.0E-4,0.0027,0.2448,2.8858,4.0E-4,0.001,0.0032,3.0E-4,0.0754,7.8999,0.012,5.0E-4,0.1546,0.0032,2.0E-4,0.0021,0.0144,0.006,5.0E-4,0.0098,0.0025,0.0067,0.0429,0.512,0.0124,1.4253,0.1941,2.8977,0.5322,0.2298,0.1253,0.1128,1.7764,0.0292,3.4805,0.0131,1.2877,0.0222,1.0E-4,0.2916,0.0,,0.0019,0.0695,0.0301,,0.0051,0.0218,,0.1088,0.0964,0.0012,0.0432,0.0048,0.0036,0.0638,,0.0016,0.0034,,0.0023,0.0015,0.0023,0.6712,,1.6517,0.0,0.0162,0.0077,1.0E-4,0.0453,0.0176,0.0233,,3.0E-4,0.0016,0.8597,0.0125,0.1162,0.008,0.0011,0.107,,0.3952,0.1622,2.0E-4,0.1422,5.0E-4,,0.0137,0.0028,0.0043,0.1099,0.1337,2.0956,0.0983,0.0521,0.0015,0.6981,10.2189,4.0E-4,,,2.0E-4,4.0E-4,2.0E-4,2.0E-4,1.0E-4,0.0532,0.0143,0.1742,1.0E-4,0.0025,0.0056,0.0077,0.3226,0.05,2.0E-4,0.0012,1.0646,0.2489,0.0018,0.6444,0.0221,1.9889,0.0219,0.0091,0.0017,0.602,0.2614,0.0408,0.1616,0.0359,,0.0786,,0.0015,1.0E-4,0.0336,0.0239,0.2616,0.1623,,,0.0061,3.0958,2.0E-4,5.1311,29.5477,0.0448,0.5493,6.0E-4,0.473,,,0.03,0.03,0.05
1967,0.0103,1.9069,0.0215,0.0678,5.5424,,0.008,,,0.0045,0.5267,0.029,0.0055,9.5425,1.0389,0.3211,0.2801,0.0137,0.0081,0.0271,0.0027,0.4353,0.8637,0.001,0.0011,0.0017,,0.0152,0.0041,0.0591,,0.5316,0.0,0.0035,0.4433,8.0E-4,4.0E-4,0.0034,0.0037,2.2656,1.0E-4,1.0E-4,7.0E-4,9.0E-4,0.1548,3.477,,0.1986,1.0E-4,0.0026,,0.007,0.0109,0.0644,0.1266,0.0795,0.011,0.9755,1.2877,0.0184,0.3944,7.0E-4,2.0E-4,0.0126,27.0261,0.0208,0.1581,0.0093,2.0E-4,,0.1189,0.0086,14.763,0.0014,1.0E-4,0.0029,0.23,2.9963,6.0E-4,0.0011,0.0081,3.0E-4,0.0764,7.5326,0.012,5.0E-4,0.1569,0.0034,3.0E-4,0.0023,0.0159,0.0058,4.0E-4,0.0106,0.0021,0.007,0.0487,0.4728,0.0116,1.3844,0.1974,3.0051,0.5461,0.1478,0.1319,0.1088,1.8834,0.0311,3.9362,0.0114,1.3048,0.0217,2.0E-4,0.2045,0.0,,0.0026,0.0704,0.0287,,0.0049,0.1488,,0.1102,0.0913,0.0013,0.0423,0.0068,0.0029,0.0681,,0.0018,0.0042,,0.0024,0.0016,0.004,0.724,,1.6534,0.0,0.0171,0.0075,1.0E-4,0.0435,0.0151,0.0291,,4.0E-4,0.0017,0.8582,0.0118,0.1096,0.0087,0.0011,0.1032,,0.4215,0.1553,0.0011,0.1462,6.0E-4,,0.0136,0.0035,0.0039,0.1097,0.1465,2.0837,0.0997,0.0538,0.0017,0.7403,10.3542,3.0E-4,,,3.0E-4,4.0E-4,1.0E-4,2.0E-4,1.0E-4,0.205,0.0056,0.1705,1.0E-4,0.002,0.0246,0.0092,0.3119,0.049,3.0E-4,0.0018,1.076,0.2825,0.0021,0.695,0.0237,1.9882,0.0256,0.0107,0.0018,0.5545,0.2616,0.037,0.1767,0.0364,,0.0977,,0.0016,1.0E-4,0.0373,0.0248,0.2693,0.1644,,,0.0065,3.1365,0.0074,4.7627,29.7104,0.0392,0.5566,7.0E-4,0.5289,,,0.02,0.04,0.04
1968,0.0094,1.9695,0.0235,0.0693,5.6367,,0.0128,,,0.0076,0.5283,0.0284,0.0049,9.9745,1.0296,0.3238,0.274,0.0125,0.0084,0.0296,0.0034,0.4258,0.9066,8.0E-4,0.0012,0.0017,,0.0167,0.0037,0.0601,,0.5915,1.0E-4,0.0033,0.4552,8.0E-4,4.0E-4,0.0038,0.0039,2.3214,2.0E-4,2.0E-4,0.0014,0.001,0.1623,3.581,,0.2034,1.0E-4,0.0034,,0.0079,0.0122,0.0656,0.1226,0.0703,0.0124,0.9712,1.282,0.0258,0.4078,9.0E-4,2.0E-4,0.018,27.1425,0.0238,0.1751,0.0096,2.0E-4,,0.1163,0.0132,14.4866,0.0014,,0.003,0.2548,2.9479,6.0E-4,0.0012,0.015,3.0E-4,0.0747,7.5398,0.0135,5.0E-4,0.1706,0.0042,3.0E-4,0.0021,0.0164,0.0057,5.0E-4,0.0102,0.002,0.0094,0.0474,0.4677,0.0122,1.4323,0.211,3.0224,0.6302,0.1508,0.1363,0.1056,1.9074,0.0297,4.3014,0.0115,1.2765,0.0216,3.0E-4,0.1717,0.0,,0.0013,0.0689,0.0283,,0.0068,0.2305,,0.1079,0.0938,0.0013,0.0431,0.007,0.003,0.0651,,0.0015,0.0049,,0.0024,0.0018,0.0049,0.7187,,1.8062,0.0,0.019,0.0077,1.0E-4,0.043,0.0213,0.0224,,4.0E-4,0.0019,0.8684,0.0141,0.1031,0.0094,0.0012,0.0507,,0.4537,0.1616,0.0012,0.1595,6.0E-4,,0.0154,0.0038,0.0045,0.1109,0.1701,2.1112,0.0995,0.0542,0.0017,0.7661,10.1298,4.0E-4,0.0,,3.0E-4,3.0E-4,2.0E-4,2.0E-4,1.0E-4,0.2226,,0.1735,1.0E-4,0.0028,0.0414,0.0082,0.3105,0.0498,3.0E-4,0.0012,1.056,0.2847,0.002,0.7427,0.0248,1.6423,0.0238,0.0111,0.0021,0.5941,0.2754,0.0456,0.1848,0.0356,,0.1307,,0.0015,1.0E-4,0.0309,0.0275,0.2776,0.1609,,,0.0075,3.0683,0.0095,4.6426,29.3055,0.0373,0.5445,5.0E-4,0.502,,,0.09,0.03,0.05
